infinitivo,pensyl,stem,-,tense,mood,class_pensyl,class_suff,conjugacion
atornillar,ni,ll,yo,4,0,0,aría,atornillaría
atornillar,ni,ll,tu,4,0,0,arías,atornillarías
atornillar,ni,ll,el,4,0,0,aría,atornillaría
atornillar,ni,ll,nosotros,4,0,0,aríamos,atornillaríamos
atornillar,ni,ll,vosotros,4,0,0,aríais,atornillaríais
atornillar,ni,ll,ellos,4,0,0,arían,atornillarían
atornillar,ni,ll,yo,0,1,0,e,atornille
atornillar,ni,ll,tu,0,1,0,es,atornilles
atornillar,ni,ll,el,0,1,0,e,atornille
atornillar,ni,ll,nosotros,0,1,0,emos,atornillemos
atornillar,ni,ll,vosotros,0,1,0,éis,atornilléis
atornillar,ni,ll,ellos,0,1,0,en,atornillen
atornillar,ni,ll,yo,1,1,0,ara,atornillara
atornillar,ni,ll,tu,1,1,0,aras,atornillaras
atornillar,ni,ll,el,1,1,0,ara,atornillara
atornillar,ni,ll,nosotros,1,1,0,áramos,atornilláramos
atornillar,ni,ll,vosotros,1,1,0,arais,atornillarais
atornillar,ni,ll,ellos,1,1,0,aran,atornillaran
atornillar,ni,ll,yo,3,1,0,are,atornillare
atornillar,ni,ll,tu,3,1,0,ares,atornillares
atornillar,ni,ll,el,3,1,0,are,atornillare
atornillar,ni,ll,nosotros,3,1,0,áremos,atornilláremos
atornillar,ni,ll,vosotros,3,1,0,areis,atornillareis
atornillar,ni,ll,ellos,3,1,0,aren,atornillaren
atornillar,ni,ll,-,0,2,-,,–
atornillar,ni,ll,tu,0,2,0,a,atornilla
atornillar,ni,ll,-,0,2,0,e,atornille
atornillar,ni,ll,nosotros,0,2,0,emos,atornillemos
atornillar,ni,ll,vosotros,0,2,0,ad,atornillad
atornillar,ni,ll,-,0,2,0,en,atornillen
sellar,se,ll,yo,0,0,0,o,sello
sellar,se,ll,tu,0,0,0,as,sellas
sellar,se,ll,el,0,0,0,a,sella
sellar,se,ll,nosotros,0,0,0,amos,sellamos
sellar,se,ll,vosotros,0,0,0,áis,selláis
sellar,se,ll,ellos,0,0,0,an,sellan
sellar,se,ll,yo,1,0,0,aba,sellaba
sellar,se,ll,tu,1,0,0,abas,sellabas
sellar,se,ll,el,1,0,0,aba,sellaba
sellar,se,ll,nosotros,1,0,0,ábamos,sellábamos
sellar,se,ll,vosotros,1,0,0,abais,sellabais
sellar,se,ll,ellos,1,0,0,aban,sellaban
sellar,se,ll,yo,2,0,0,é,sellé
sellar,se,ll,tu,2,0,0,aste,sellaste
sellar,se,ll,el,2,0,0,ó,selló
sellar,se,ll,nosotros,2,0,0,amos,sellamos
sellar,se,ll,vosotros,2,0,0,asteis,sellasteis
sellar,se,ll,ellos,2,0,0,aron,sellaron
sellar,se,ll,yo,3,0,0,aré,sellaré
sellar,se,ll,tu,3,0,0,arás,sellarás
sellar,se,ll,el,3,0,0,ará,sellará
sellar,se,ll,nosotros,3,0,0,aremos,sellaremos
sellar,se,ll,vosotros,3,0,0,aréis,sellaréis
sellar,se,ll,ellos,3,0,0,arán,sellarán
sellar,se,ll,yo,4,0,0,aría,sellaría
sellar,se,ll,tu,4,0,0,arías,sellarías
sellar,se,ll,el,4,0,0,aría,sellaría
sellar,se,ll,nosotros,4,0,0,aríamos,sellaríamos
sellar,se,ll,vosotros,4,0,0,aríais,sellaríais
sellar,se,ll,ellos,4,0,0,arían,sellarían
sellar,se,ll,yo,0,1,0,e,selle
sellar,se,ll,tu,0,1,0,es,selles
sellar,se,ll,el,0,1,0,e,selle
sellar,se,ll,nosotros,0,1,0,emos,sellemos
sellar,se,ll,vosotros,0,1,0,éis,selléis
sellar,se,ll,ellos,0,1,0,en,sellen
sellar,se,ll,yo,1,1,0,ara,sellara
sellar,se,ll,tu,1,1,0,aras,sellaras
sellar,se,ll,el,1,1,0,ara,sellara
sellar,se,ll,nosotros,1,1,0,áramos,selláramos
sellar,se,ll,vosotros,1,1,0,arais,sellarais
sellar,se,ll,ellos,1,1,0,aran,sellaran
sellar,se,ll,yo,3,1,0,are,sellare
sellar,se,ll,tu,3,1,0,ares,sellares
sellar,se,ll,el,3,1,0,are,sellare
sellar,se,ll,nosotros,3,1,0,áremos,selláremos
sellar,se,ll,vosotros,3,1,0,areis,sellareis
sellar,se,ll,ellos,3,1,0,aren,sellaren
sellar,se,ll,-,0,2,–,,–
sellar,se,ll,tu,0,2,0,a,sella
sellar,se,ll,-,0,2,0,e,selle
sellar,se,ll,nosotros,0,2,0,emos,sellemos
sellar,se,ll,vosotros,0,2,0,ad,sellad
sellar,se,ll,-,0,2,0,en,sellen
buscar,bus,c,yo,0,0,0,o,busco
buscar,bus,c,tu,0,0,0,as,buscas
buscar,bus,c,el,0,0,0,a,busca
buscar,bus,c,nosotros,0,0,0,amos,buscamos
buscar,bus,c,vosotros,0,0,0,áis,buscáis
buscar,bus,c,ellos,0,0,0,an,buscan
buscar,bus,c,yo,1,0,0,aba,buscaba
buscar,bus,c,tu,1,0,0,abas,buscabas
buscar,bus,c,el,1,0,0,aba,buscaba
buscar,bus,c,nosotros,1,0,0,ábamos,buscábamos
buscar,bus,c,vosotros,1,0,0,abais,buscabais
buscar,bus,c,ellos,1,0,0,aban,buscaban
buscar,bus,c,yo,2,0,0,qué,busqué
buscar,bus,c,tu,2,0,0,aste,buscaste
buscar,bus,c,el,2,0,0,ó,buscó
buscar,bus,c,nosotros,2,0,0,amos,buscamos
buscar,bus,c,vosotros,2,0,0,asteis,buscasteis
buscar,bus,c,ellos,2,0,0,aron,buscaron
buscar,bus,c,yo,3,0,0,aré,buscaré
buscar,bus,c,tu,3,0,0,arás,buscarás
buscar,bus,c,el,3,0,0,ará,buscará
buscar,bus,c,nosotros,3,0,0,aremos,buscaremos
buscar,bus,c,vosotros,3,0,0,aréis,buscaréis
buscar,bus,c,ellos,3,0,0,arán,buscarán
buscar,bus,c,yo,4,0,0,aría,buscaría
buscar,bus,c,tu,4,0,0,arías,buscarías
buscar,bus,c,el,4,0,0,aría,buscaría
buscar,bus,c,nosotros,4,0,0,aríamos,buscaríamos
buscar,bus,c,vosotros,4,0,0,aríais,buscaríais
buscar,bus,c,ellos,4,0,0,arían,buscarían
buscar,bus,c,yo,0,1,0,que,busque
buscar,bus,c,tu,0,1,0,ques,busques
buscar,bus,c,el,0,1,0,que,busque
buscar,bus,c,nosotros,0,1,0,quemos,busquemos
buscar,bus,c,vosotros,0,1,0,quéis,busquéis
buscar,bus,c,ellos,0,1,0,quen,busquen
buscar,bus,c,yo,1,1,0,ara,buscara
buscar,bus,c,tu,1,1,0,aras,buscaras
buscar,bus,c,el,1,1,0,ara,buscara
buscar,bus,c,nosotros,1,1,0,áramos,buscáramos
buscar,bus,c,vosotros,1,1,0,arais,buscarais
buscar,bus,c,ellos,1,1,0,aran,buscaran
buscar,bus,c,yo,3,1,0,are,buscare
buscar,bus,c,tu,3,1,0,ares,buscares
buscar,bus,c,el,3,1,0,are,buscare
buscar,bus,c,nosotros,3,1,0,áremos,buscáremos
buscar,bus,c,vosotros,3,1,0,areis,buscareis
buscar,bus,c,ellos,3,1,0,aren,buscaren
buscar,bus,c,-,0,2,–,,–
buscar,bus,c,tu,0,2,0,a,busca
buscar,bus,c,-,0,2,0,que,busque
buscar,bus,c,nosotros,0,2,0,quemos,busquemos
buscar,bus,c,vosotros,0,2,0,ad,buscad
buscar,bus,c,-,0,2,0,quen,busquen
separar,pa,r,yo,0,0,0,o,separo
separar,pa,r,tu,0,0,0,as,separas
separar,pa,r,el,0,0,0,a,separa
separar,pa,r,nosotros,0,0,0,amos,separamos
separar,pa,r,vosotros,0,0,0,áis,separáis
separar,pa,r,ellos,0,0,0,an,separan
separar,pa,r,yo,1,0,0,aba,separaba
separar,pa,r,tu,1,0,0,abas,separabas
separar,pa,r,el,1,0,0,aba,separaba
separar,pa,r,nosotros,1,0,0,ábamos,separábamos
separar,pa,r,vosotros,1,0,0,abais,separabais
separar,pa,r,ellos,1,0,0,aban,separaban
separar,pa,r,yo,2,0,0,é,separé
separar,pa,r,tu,2,0,0,aste,separaste
separar,pa,r,el,2,0,0,ó,separó
separar,pa,r,nosotros,2,0,0,amos,separamos
separar,pa,r,vosotros,2,0,0,asteis,separasteis
separar,pa,r,ellos,2,0,0,aron,separaron
separar,pa,r,yo,3,0,0,aré,separaré
separar,pa,r,tu,3,0,0,arás,separarás
separar,pa,r,el,3,0,0,ará,separará
separar,pa,r,nosotros,3,0,0,aremos,separaremos
separar,pa,r,vosotros,3,0,0,aréis,separaréis
separar,pa,r,ellos,3,0,0,arán,separarán
separar,pa,r,yo,4,0,0,aría,separaría
separar,pa,r,tu,4,0,0,arías,separarías
separar,pa,r,el,4,0,0,aría,separaría
separar,pa,r,nosotros,4,0,0,aríamos,separaríamos
separar,pa,r,vosotros,4,0,0,aríais,separaríais
separar,pa,r,ellos,4,0,0,arían,separarían
separar,pa,r,yo,0,1,0,e,separe
separar,pa,r,tu,0,1,0,es,separes
separar,pa,r,el,0,1,0,e,separe
separar,pa,r,nosotros,0,1,0,emos,separemos
separar,pa,r,vosotros,0,1,0,éis,separéis
separar,pa,r,ellos,0,1,0,en,separen
separar,pa,r,yo,1,1,0,ara,separara
separar,pa,r,tu,1,1,0,aras,separaras
separar,pa,r,el,1,1,0,ara,separara
separar,pa,r,nosotros,1,1,0,áramos,separáramos
separar,pa,r,vosotros,1,1,0,arais,separarais
separar,pa,r,ellos,1,1,0,aran,separaran
separar,pa,r,yo,3,1,0,are,separare
separar,pa,r,tu,3,1,0,ares,separares
separar,pa,r,el,3,1,0,are,separare
separar,pa,r,nosotros,3,1,0,áremos,separáremos
separar,pa,r,vosotros,3,1,0,areis,separareis
separar,pa,r,ellos,3,1,0,aren,separaren
separar,pa,r,-,0,2,-,,–
separar,pa,r,tu,0,2,0,a,separa
separar,pa,r,-,0,2,0,e,separe
separar,pa,r,nosotros,0,2,0,emos,separemos
separar,pa,r,vosotros,0,2,0,ad,separad
separar,pa,r,-,0,2,0,en,separen
servir,ser,v,yo,0,0,sir,o,sirvo
servir,ser,v,tu,0,0,sir,es,sirves
servir,ser,v,el,0,0,sir,e,sirve
servir,ser,v,nosotros,0,0,0,imos,servimos
servir,ser,v,vosotros,0,0,0,ís,servís
servir,ser,v,ellos,0,0,sir,en,sirven
servir,ser,v,yo,1,0,0,ía,servía
servir,ser,v,tu,1,0,0,ías,servías
servir,ser,v,el,1,0,0,ía,servía
servir,ser,v,nosotros,1,0,0,íamos,servíamos
servir,ser,v,vosotros,1,0,0,íais,servíais
servir,ser,v,ellos,1,0,0,ían,servían
servir,ser,v,yo,2,0,0,í,serví
servir,ser,v,tu,2,0,0,iste,serviste
servir,ser,v,el,2,0,sir,ió,sirvió
servir,ser,v,nosotros,2,0,0,imos,servimos
servir,ser,v,vosotros,2,0,0,isteis,servisteis
servir,ser,v,ellos,2,0,sir,ieron,sirvieron
servir,ser,v,yo,3,0,0,iré,serviré
servir,ser,v,tu,3,0,0,irás,servirás
servir,ser,v,el,3,0,0,irá,servirá
servir,ser,v,nosotros,3,0,0,iremos,serviremos
servir,ser,v,vosotros,3,0,0,iréis,serviréis
servir,ser,v,ellos,3,0,0,irán,servirán
servir,ser,v,yo,4,0,0,iría,serviría
servir,ser,v,tu,4,0,0,irías,servirías
servir,ser,v,el,4,0,0,iría,serviría
servir,ser,v,nosotros,4,0,0,iríamos,serviríamos
servir,ser,v,vosotros,4,0,0,iríais,serviríais
servir,ser,v,ellos,4,0,0,irían,servirían
servir,ser,v,yo,0,1,sir,a,sirva
servir,ser,v,tu,0,1,sir,as,sirvas
servir,ser,v,el,0,1,sir,a,sirva
servir,ser,v,nosotros,0,1,sir,amos,sirvamos
servir,ser,v,vosotros,0,1,sir,áis,sirváis
servir,ser,v,ellos,0,1,sir,an,sirvan
servir,ser,v,yo,1,1,sir,iera,sirviera
servir,ser,v,tu,1,1,sir,ieras,sirvieras
servir,ser,v,el,1,1,sir,iera,sirviera
servir,ser,v,nosotros,1,1,sir,iéramos,sirviéramos
servir,ser,v,vosotros,1,1,sir,ierais,sirvierais
servir,ser,v,ellos,1,1,sir,ieran,sirvieran
servir,ser,v,yo,3,1,sir,iere,sirviere
servir,ser,v,tu,3,1,sir,ieres,sirvieres
servir,ser,v,el,3,1,sir,iere,sirviere
servir,ser,v,nosotros,3,1,sir,iéremos,sirviéremos
servir,ser,v,vosotros,3,1,sir,iereis,sirviereis
servir,ser,v,ellos,3,1,sir,ieren,sirvieren
servir,ser,v,-,0,2,–,,–
servir,ser,v,tu,0,2,sir,e,sirve
servir,ser,v,-,0,2,sir,a,sirva
servir,ser,v,nosotros,0,2,sir,amos,sirvamos
servir,ser,v,vosotros,0,2,0,id,servid
servir,ser,v,-,0,2,sir,an,sirvan
establecer,ble,c,yo,0,0,blez,o,establezco
establecer,ble,c,tu,0,0,0,es,estableces
establecer,ble,c,el,0,0,0,e,establece
establecer,ble,c,nosotros,0,0,0,emos,establecemos
establecer,ble,c,vosotros,0,0,0,éis,establecéis
establecer,ble,c,ellos,0,0,0,en,establecen
establecer,ble,c,yo,1,0,0,ía,establecía
establecer,ble,c,tu,1,0,0,ías,establecías
establecer,ble,c,el,1,0,0,ía,establecía
establecer,ble,c,nosotros,1,0,0,íamos,establecíamos
establecer,ble,c,vosotros,1,0,0,íais,establecíais
establecer,ble,c,ellos,1,0,0,ían,establecían
establecer,ble,c,yo,2,0,0,í,establecí
establecer,ble,c,tu,2,0,0,iste,estableciste
establecer,ble,c,el,2,0,0,ió,estableció
establecer,ble,c,nosotros,2,0,0,imos,establecimos
establecer,ble,c,vosotros,2,0,0,isteis,establecisteis
establecer,ble,c,ellos,2,0,0,ieron,establecieron
establecer,ble,c,yo,3,0,0,eré,estableceré
establecer,ble,c,tu,3,0,0,erás,establecerás
establecer,ble,c,el,3,0,0,erá,establecerá
establecer,ble,c,nosotros,3,0,0,eremos,estableceremos
establecer,ble,c,vosotros,3,0,0,eréis,estableceréis
establecer,ble,c,ellos,3,0,0,erán,establecerán
establecer,ble,c,yo,4,0,0,ería,establecería
establecer,ble,c,tu,4,0,0,erías,establecerías
establecer,ble,c,el,4,0,0,ería,establecería
establecer,ble,c,nosotros,4,0,0,eríamos,estableceríamos
establecer,ble,c,vosotros,4,0,0,eríais,estableceríais
establecer,ble,c,ellos,4,0,0,erían,establecerían
establecer,ble,c,yo,0,1,blez,a,establezca
establecer,ble,c,tu,0,1,blez,as,establezcas
establecer,ble,c,el,0,1,blez,a,establezca
establecer,ble,c,nosotros,0,1,blez,amos,establezcamos
establecer,ble,c,vosotros,0,1,blez,áis,establezcáis
establecer,ble,c,ellos,0,1,blez,an,establezcan
establecer,ble,c,yo,1,1,0,iera,estableciera
establecer,ble,c,tu,1,1,0,ieras,establecieras
establecer,ble,c,el,1,1,0,iera,estableciera
establecer,ble,c,nosotros,1,1,0,iéramos,estableciéramos
establecer,ble,c,vosotros,1,1,0,ierais,establecierais
establecer,ble,c,ellos,1,1,0,ieran,establecieran
establecer,ble,c,yo,3,1,0,iere,estableciere
establecer,ble,c,tu,3,1,0,ieres,establecieres
establecer,ble,c,el,3,1,0,iere,estableciere
establecer,ble,c,nosotros,3,1,0,iéremos,estableciéremos
establecer,ble,c,vosotros,3,1,0,iereis,estableciereis
establecer,ble,c,ellos,3,1,0,ieren,establecieren
establecer,ble,c,-,0,2,-,,–
establecer,ble,c,tu,0,2,0,e,establece
establecer,ble,c,-,0,2,blez,a,establezca
establecer,ble,c,nosotros,0,2,blez,amos,establezcamos
establecer,ble,c,vosotros,0,2,0,ed,estableced
establecer,ble,c,-,0,2,blez,an,establezcan
compartir,par,t,yo,0,0,0,o,comparto
compartir,par,t,tu,0,0,0,es,compartes
compartir,par,t,el,0,0,0,e,comparte
compartir,par,t,nosotros,0,0,0,imos,compartimos
compartir,par,t,vosotros,0,0,0,ís,compartís
compartir,par,t,ellos,0,0,0,en,comparten
compartir,par,t,yo,1,0,0,ía,compartía
compartir,par,t,tu,1,0,0,ías,compartías
compartir,par,t,el,1,0,0,ía,compartía
compartir,par,t,nosotros,1,0,0,íamos,compartíamos
compartir,par,t,vosotros,1,0,0,íais,compartíais
compartir,par,t,ellos,1,0,0,ían,compartían
compartir,par,t,yo,2,0,0,í,compartí
compartir,par,t,tu,2,0,0,iste,compartiste
compartir,par,t,el,2,0,0,ió,compartió
compartir,par,t,nosotros,2,0,0,imos,compartimos
compartir,par,t,vosotros,2,0,0,isteis,compartisteis
compartir,par,t,ellos,2,0,0,ieron,compartieron
compartir,par,t,yo,3,0,0,iré,compartiré
compartir,par,t,tu,3,0,0,irás,compartirás
compartir,par,t,el,3,0,0,irá,compartirá
compartir,par,t,nosotros,3,0,0,iremos,compartiremos
compartir,par,t,vosotros,3,0,0,iréis,compartiréis
compartir,par,t,ellos,3,0,0,irán,compartirán
compartir,par,t,yo,4,0,0,iría,compartiría
compartir,par,t,tu,4,0,0,irías,compartirías
compartir,par,t,el,4,0,0,iría,compartiría
compartir,par,t,nosotros,4,0,0,iríamos,compartiríamos
compartir,par,t,vosotros,4,0,0,iríais,compartiríais
compartir,par,t,ellos,4,0,0,irían,compartirían
compartir,par,t,yo,0,1,0,a,comparta
compartir,par,t,tu,0,1,0,as,compartas
compartir,par,t,el,0,1,0,a,comparta
compartir,par,t,nosotros,0,1,0,amos,compartamos
compartir,par,t,vosotros,0,1,0,áis,compartáis
compartir,par,t,ellos,0,1,0,an,compartan
compartir,par,t,yo,1,1,0,iera,compartiera
compartir,par,t,tu,1,1,0,ieras,compartieras
compartir,par,t,el,1,1,0,iera,compartiera
compartir,par,t,nosotros,1,1,0,iéramos,compartiéramos
compartir,par,t,vosotros,1,1,0,ierais,compartierais
compartir,par,t,ellos,1,1,0,ieran,compartieran
compartir,par,t,yo,3,1,0,iere,compartiere
compartir,par,t,tu,3,1,0,ieres,compartieres
compartir,par,t,el,3,1,0,iere,compartiere
compartir,par,t,nosotros,3,1,0,iéremos,compartiéremos
compartir,par,t,vosotros,3,1,0,iereis,compartiereis
compartir,par,t,ellos,3,1,0,ieren,compartieren
compartir,par,t,-,0,2,-,,–
compartir,par,t,tu,0,2,0,e,comparte
compartir,par,t,-,0,2,0,a,comparta
compartir,par,t,nosotros,0,2,0,amos,compartamos
compartir,par,t,vosotros,0,2,0,id,compartid
compartir,par,t,-,0,2,0,an,compartan
resguardar,guar,d,yo,0,0,0,o,resguardo
resguardar,guar,d,tu,0,0,0,as,resguardas
resguardar,guar,d,el,0,0,0,a,resguarda
resguardar,guar,d,nosotros,0,0,0,amos,resguardamos
resguardar,guar,d,vosotros,0,0,0,áis,resguardáis
resguardar,guar,d,ellos,0,0,0,an,resguardan
resguardar,guar,d,yo,1,0,0,aba,resguardaba
resguardar,guar,d,tu,1,0,0,abas,resguardabas
resguardar,guar,d,el,1,0,0,aba,resguardaba
resguardar,guar,d,nosotros,1,0,0,ábamos,resguardábamos
resguardar,guar,d,vosotros,1,0,0,abais,resguardabais
resguardar,guar,d,ellos,1,0,0,aban,resguardaban
resguardar,guar,d,yo,2,0,0,é,resguardé
resguardar,guar,d,tu,2,0,0,aste,resguardaste
resguardar,guar,d,el,2,0,0,ó,resguardó
resguardar,guar,d,nosotros,2,0,0,amos,resguardamos
resguardar,guar,d,vosotros,2,0,0,asteis,resguardasteis
resguardar,guar,d,ellos,2,0,0,aron,resguardaron
resguardar,guar,d,yo,3,0,0,aré,resguardaré
resguardar,guar,d,tu,3,0,0,arás,resguardarás
resguardar,guar,d,el,3,0,0,ará,resguardará
resguardar,guar,d,nosotros,3,0,0,aremos,resguardaremos
resguardar,guar,d,vosotros,3,0,0,aréis,resguardaréis
resguardar,guar,d,ellos,3,0,0,arán,resguardarán
resguardar,guar,d,yo,4,0,0,aría,resguardaría
resguardar,guar,d,tu,4,0,0,arías,resguardarías
resguardar,guar,d,el,4,0,0,aría,resguardaría
resguardar,guar,d,nosotros,4,0,0,aríamos,resguardaríamos
resguardar,guar,d,vosotros,4,0,0,aríais,resguardaríais
resguardar,guar,d,ellos,4,0,0,arían,resguardarían
resguardar,guar,d,yo,0,1,0,e,resguarde
resguardar,guar,d,tu,0,1,0,es,resguardes
resguardar,guar,d,el,0,1,0,e,resguarde
resguardar,guar,d,nosotros,0,1,0,emos,resguardemos
resguardar,guar,d,vosotros,0,1,0,éis,resguardéis
resguardar,guar,d,ellos,0,1,0,en,resguarden
resguardar,guar,d,yo,1,1,0,ara,resguardara
resguardar,guar,d,tu,1,1,0,aras,resguardaras
resguardar,guar,d,el,1,1,0,ara,resguardara
resguardar,guar,d,nosotros,1,1,0,áramos,resguardáramos
resguardar,guar,d,vosotros,1,1,0,arais,resguardarais
resguardar,guar,d,ellos,1,1,0,aran,resguardaran
resguardar,guar,d,yo,3,1,0,are,resguardare
resguardar,guar,d,tu,3,1,0,ares,resguardares
resguardar,guar,d,el,3,1,0,are,resguardare
resguardar,guar,d,nosotros,3,1,0,áremos,resguardáremos
resguardar,guar,d,vosotros,3,1,0,areis,resguardareis
resguardar,guar,d,ellos,3,1,0,aren,resguardaren
resguardar,guar,d,-,0,2,-,,–
resguardar,guar,d,tu,0,2,0,a,resguarda
resguardar,guar,d,-,0,2,0,e,resguarde
resguardar,guar,d,nosotros,0,2,0,emos,resguardemos
resguardar,guar,d,vosotros,0,2,0,ad,resguardad
resguardar,guar,d,-,0,2,0,en,resguarden
comprar,com,pr,yo,0,0,0,o,compro
comprar,com,pr,tu,0,0,0,as,compras
comprar,com,pr,el,0,0,0,a,compra
comprar,com,pr,nosotros,0,0,0,amos,compramos
comprar,com,pr,vosotros,0,0,0,áis,compráis
comprar,com,pr,ellos,0,0,0,an,compran
comprar,com,pr,yo,1,0,0,aba,compraba
comprar,com,pr,tu,1,0,0,abas,comprabas
comprar,com,pr,el,1,0,0,aba,compraba
comprar,com,pr,nosotros,1,0,0,ábamos,comprábamos
comprar,com,pr,vosotros,1,0,0,abais,comprabais
comprar,com,pr,ellos,1,0,0,aban,compraban
comprar,com,pr,yo,2,0,0,é,compré
comprar,com,pr,tu,2,0,0,aste,compraste
comprar,com,pr,el,2,0,0,ó,compró
comprar,com,pr,nosotros,2,0,0,amos,compramos
comprar,com,pr,vosotros,2,0,0,asteis,comprasteis
comprar,com,pr,ellos,2,0,0,aron,compraron
comprar,com,pr,yo,3,0,0,aré,compraré
comprar,com,pr,tu,3,0,0,arás,comprarás
comprar,com,pr,el,3,0,0,ará,comprará
comprar,com,pr,nosotros,3,0,0,aremos,compraremos
comprar,com,pr,vosotros,3,0,0,aréis,compraréis
comprar,com,pr,ellos,3,0,0,arán,comprarán
comprar,com,pr,yo,4,0,0,aría,compraría
comprar,com,pr,tu,4,0,0,arías,comprarías
comprar,com,pr,el,4,0,0,aría,compraría
comprar,com,pr,nosotros,4,0,0,aríamos,compraríamos
comprar,com,pr,vosotros,4,0,0,aríais,compraríais
comprar,com,pr,ellos,4,0,0,arían,comprarían
comprar,com,pr,yo,0,1,0,e,compre
comprar,com,pr,tu,0,1,0,es,compres
comprar,com,pr,el,0,1,0,e,compre
comprar,com,pr,nosotros,0,1,0,emos,compremos
comprar,com,pr,vosotros,0,1,0,éis,compréis
comprar,com,pr,ellos,0,1,0,en,compren
comprar,com,pr,yo,1,1,0,ara,comprara
comprar,com,pr,tu,1,1,0,aras,compraras
comprar,com,pr,el,1,1,0,ara,comprara
comprar,com,pr,nosotros,1,1,0,áramos,compráramos
comprar,com,pr,vosotros,1,1,0,arais,comprarais
comprar,com,pr,ellos,1,1,0,aran,compraran
comprar,com,pr,yo,3,1,0,are,comprare
comprar,com,pr,tu,3,1,0,ares,comprares
comprar,com,pr,el,3,1,0,are,comprare
comprar,com,pr,nosotros,3,1,0,áremos,compráremos
comprar,com,pr,vosotros,3,1,0,areis,comprareis
comprar,com,pr,ellos,3,1,0,aren,compraren
comprar,com,pr,-,0,2,–,,–
comprar,com,pr,tu,0,2,0,a,compra
comprar,com,pr,-,0,2,0,e,compre
comprar,com,pr,nosotros,0,2,0,emos,compremos
comprar,com,pr,vosotros,0,2,0,ad,comprad
comprar,com,pr,-,0,2,0,en,compren
suspirar,pi,r,yo,0,0,0,o,suspiro
suspirar,pi,r,tu,0,0,0,as,suspiras
suspirar,pi,r,el,0,0,0,a,suspira
suspirar,pi,r,nosotros,0,0,0,amos,suspiramos
suspirar,pi,r,vosotros,0,0,0,áis,suspiráis
suspirar,pi,r,ellos,0,0,0,an,suspiran
suspirar,pi,r,yo,1,0,0,aba,suspiraba
suspirar,pi,r,tu,1,0,0,abas,suspirabas
suspirar,pi,r,el,1,0,0,aba,suspiraba
suspirar,pi,r,nosotros,1,0,0,ábamos,suspirábamos
suspirar,pi,r,vosotros,1,0,0,abais,suspirabais
suspirar,pi,r,ellos,1,0,0,aban,suspiraban
suspirar,pi,r,yo,2,0,0,é,suspiré
suspirar,pi,r,tu,2,0,0,aste,suspiraste
suspirar,pi,r,el,2,0,0,ó,suspiró
suspirar,pi,r,nosotros,2,0,0,amos,suspiramos
suspirar,pi,r,vosotros,2,0,0,asteis,suspirasteis
suspirar,pi,r,ellos,2,0,0,aron,suspiraron
suspirar,pi,r,yo,3,0,0,aré,suspiraré
suspirar,pi,r,tu,3,0,0,arás,suspirarás
suspirar,pi,r,el,3,0,0,ará,suspirará
suspirar,pi,r,nosotros,3,0,0,aremos,suspiraremos
suspirar,pi,r,vosotros,3,0,0,aréis,suspiraréis
suspirar,pi,r,ellos,3,0,0,arán,suspirarán
suspirar,pi,r,yo,4,0,0,aría,suspiraría
suspirar,pi,r,tu,4,0,0,arías,suspirarías
suspirar,pi,r,el,4,0,0,aría,suspiraría
suspirar,pi,r,nosotros,4,0,0,aríamos,suspiraríamos
suspirar,pi,r,vosotros,4,0,0,aríais,suspiraríais
suspirar,pi,r,ellos,4,0,0,arían,suspirarían
suspirar,pi,r,yo,0,1,0,e,suspire
suspirar,pi,r,tu,0,1,0,es,suspires
suspirar,pi,r,el,0,1,0,e,suspire
suspirar,pi,r,nosotros,0,1,0,emos,suspiremos
suspirar,pi,r,vosotros,0,1,0,éis,suspiréis
suspirar,pi,r,ellos,0,1,0,en,suspiren
suspirar,pi,r,yo,1,1,0,ara,suspirara
suspirar,pi,r,tu,1,1,0,aras,suspiraras
suspirar,pi,r,el,1,1,0,ara,suspirara
suspirar,pi,r,nosotros,1,1,0,áramos,suspiráramos
suspirar,pi,r,vosotros,1,1,0,arais,suspirarais
suspirar,pi,r,ellos,1,1,0,aran,suspiraran
suspirar,pi,r,yo,3,1,0,are,suspirare
suspirar,pi,r,tu,3,1,0,ares,suspirares
suspirar,pi,r,el,3,1,0,are,suspirare
suspirar,pi,r,nosotros,3,1,0,áremos,suspiráremos
suspirar,pi,r,vosotros,3,1,0,areis,suspirareis
suspirar,pi,r,ellos,3,1,0,aren,suspiraren
suspirar,pi,r,-,0,2,-,,–
suspirar,pi,r,tu,0,2,0,a,suspira
suspirar,pi,r,-,0,2,0,e,suspire
suspirar,pi,r,nosotros,0,2,0,emos,suspiremos
suspirar,pi,r,vosotros,0,2,0,ad,suspirad
suspirar,pi,r,-,0,2,0,en,suspiren
firmar,fir,m,yo,0,0,0,o,firmo
firmar,fir,m,tu,0,0,0,as,firmas
firmar,fir,m,el,0,0,0,a,firma
firmar,fir,m,nosotros,0,0,0,amos,firmamos
firmar,fir,m,vosotros,0,0,0,áis,firmáis
firmar,fir,m,ellos,0,0,0,an,firman
firmar,fir,m,yo,1,0,0,aba,firmaba
firmar,fir,m,tu,1,0,0,abas,firmabas
firmar,fir,m,el,1,0,0,aba,firmaba
firmar,fir,m,nosotros,1,0,0,ábamos,firmábamos
firmar,fir,m,vosotros,1,0,0,abais,firmabais
firmar,fir,m,ellos,1,0,0,aban,firmaban
